num_created,num_modified,num_deleted,num_renamed,total_operations,operation_rate_per_sec,unique_directories,unique_extensions,rename_modify_ratio,cpu_percent,memory_mb,label
7.0,124.0,13.0,106.0,250.0,25.0,14.0,9.0,0.855,81.41,150.69,1.0
1.0,83.0,3.0,75.0,162.0,16.2,9.0,6.0,0.904,43.4,105.71,1.0
8.0,161.0,0.0,142.0,311.0,31.1,6.0,6.0,0.882,48.68,239.83,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,0.88,28.75,0.0
4.0,123.0,5.0,106.0,238.0,23.8,14.0,7.0,0.862,74.64,163.43,1.0
3.0,106.0,8.0,93.0,210.0,21.0,9.0,7.0,0.877,40.63,167.4,1.0
2.0,124.0,8.0,116.0,250.0,25.0,15.0,6.0,0.935,45.25,129.96,1.0
1.0,2.0,0.0,0.0,3.0,0.3,1.0,1.0,0.0,0.4,19.74,0.0
0.0,113.0,10.0,100.0,223.0,22.3,13.0,6.0,0.885,74.79,281.73,1.0
7.0,114.0,8.0,126.0,255.0,25.5,5.0,6.0,1.105,35.4,96.41,1.0
3.0,29.0,7.0,28.0,67.0,6.7,4.0,4.0,0.966,70.56,120.26,1.0
6.0,86.0,12.0,95.0,199.0,19.9,10.0,12.0,1.105,36.42,306.14,1.0
7.0,151.0,14.0,166.0,338.0,33.8,15.0,12.0,1.099,68.13,114.29,1.0
3.0,32.0,1.0,32.0,68.0,6.8,5.0,7.0,1.0,21.95,80.44,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,39.12,0.0
2.0,25.0,4.0,26.0,57.0,5.7,8.0,5.0,1.04,51.04,63.47,1.0
3.0,13.0,2.0,11.0,29.0,2.9,3.0,3.0,0.846,24.97,89.04,1.0
5.0,67.0,1.0,63.0,136.0,13.6,14.0,6.0,0.94,58.57,86.17,1.0
80.0,14.0,0.0,0.0,94.0,9.4,2.0,1.0,0.0,31.77,204.29,0.0
1.0,40.0,6.0,38.0,85.0,8.5,3.0,6.0,0.95,54.13,202.26,1.0
1.0,25.0,6.0,23.0,55.0,5.5,2.0,6.0,0.92,48.91,204.55,1.0
3.0,23.0,4.0,22.0,52.0,5.2,4.0,5.0,0.957,32.48,57.37,1.0
0.0,55.0,4.0,60.0,119.0,11.9,2.0,4.0,1.091,65.25,193.8,1.0
4.0,155.0,1.0,150.0,310.0,31.0,9.0,12.0,0.968,48.94,151.92,1.0
2.0,13.0,3.0,1.0,19.0,1.9,3.0,3.0,0.077,11.13,80.86,0.0
2.0,16.0,1.0,16.0,35.0,3.5,5.0,7.0,1.0,15.44,88.44,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,53.71,0.0
6.0,14.0,2.0,0.0,22.0,2.2,2.0,2.0,0.0,16.39,142.0,0.0
4.0,3.0,2.0,0.0,9.0,0.9,1.0,1.0,0.0,13.65,100.05,0.0
91.0,90.0,29.0,1.0,211.0,21.1,8.0,5.0,0.011,52.18,696.29,0.0
4.0,8.0,3.0,0.0,15.0,1.5,2.0,1.0,0.0,17.23,161.36,0.0
1.0,10.0,3.0,1.0,15.0,1.5,2.0,2.0,0.1,6.2,64.39,0.0
1.0,20.0,2.0,16.0,39.0,3.9,5.0,3.0,0.8,16.4,53.3,1.0
6.0,62.0,1.0,62.0,131.0,13.1,8.0,11.0,1.0,53.45,286.9,1.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.08,16.53,0.0
8.0,62.0,10.0,63.0,143.0,14.3,8.0,7.0,1.016,84.43,193.88,1.0
73.0,58.0,26.0,1.0,158.0,15.8,4.0,7.0,0.017,95.25,271.43,0.0
1.0,72.0,4.0,70.0,147.0,14.7,3.0,2.0,0.972,31.72,194.34,1.0
4.0,44.0,12.0,48.0,108.0,10.8,4.0,5.0,1.091,63.15,256.05,1.0
7.0,141.0,4.0,131.0,283.0,28.3,14.0,5.0,0.929,38.33,292.01,1.0
5.0,3.0,2.0,0.0,10.0,1.0,1.0,1.0,0.0,18.72,163.02,0.0
1.0,27.0,3.0,25.0,56.0,5.6,6.0,4.0,0.926,19.46,61.71,1.0
2.0,27.0,0.0,21.0,50.0,5.0,4.0,4.0,0.778,19.57,111.24,1.0
5.0,69.0,6.0,62.0,142.0,14.2,7.0,5.0,0.899,39.88,104.43,1.0
4.0,95.0,8.0,82.0,189.0,18.9,12.0,5.0,0.863,64.63,292.24,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,27.43,0.0
4.0,84.0,6.0,78.0,172.0,17.2,14.0,9.0,0.929,38.01,220.51,1.0
31.0,17.0,0.0,0.0,48.0,4.8,4.0,3.0,0.0,28.7,122.47,0.0
0.0,35.0,1.0,34.0,70.0,7.0,5.0,4.0,0.971,31.87,84.38,1.0
3.0,15.0,3.0,0.0,21.0,2.1,3.0,2.0,0.0,15.72,110.67,0.0
5.0,15.0,2.0,0.0,22.0,2.2,1.0,4.0,0.0,4.53,114.32,0.0
111.0,57.0,27.0,3.0,198.0,19.8,12.0,8.0,0.053,58.12,413.1,0.0
48.0,158.0,13.0,0.0,219.0,21.9,10.0,5.0,0.0,78.91,347.8,0.0
0.0,77.0,7.0,80.0,164.0,16.4,5.0,9.0,1.039,89.68,220.12,1.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.3,31.97,0.0
6.0,9.0,2.0,1.0,18.0,1.8,2.0,2.0,0.111,5.3,92.25,0.0
4.0,11.0,0.0,0.0,15.0,1.5,3.0,2.0,0.0,12.98,178.02,0.0
45.0,9.0,0.0,0.0,54.0,5.4,1.0,2.0,0.0,29.99,241.66,0.0
5.0,73.0,0.0,81.0,159.0,15.9,16.0,5.0,1.11,56.33,171.44,1.0
1.0,65.0,11.0,73.0,150.0,15.0,14.0,5.0,1.123,69.33,228.48,1.0
8.0,97.0,7.0,87.0,199.0,19.9,5.0,9.0,0.897,74.77,120.35,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,3.39,25.41,0.0
4.0,68.0,5.0,70.0,147.0,14.7,6.0,5.0,1.029,73.33,162.42,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,3.13,19.66,0.0
3.0,24.0,1.0,23.0,51.0,5.1,3.0,4.0,0.958,44.56,115.88,1.0
5.0,42.0,1.0,39.0,87.0,8.7,5.0,6.0,0.929,36.57,75.91,1.0
1.0,91.0,13.0,88.0,193.0,19.3,4.0,7.0,0.967,49.66,147.73,1.0
2.0,32.0,0.0,29.0,63.0,6.3,2.0,6.0,0.906,39.01,55.37,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,1.45,51.49,0.0
2.0,92.0,12.0,82.0,188.0,18.8,8.0,4.0,0.891,36.98,247.04,1.0
3.0,49.0,15.0,47.0,114.0,11.4,9.0,4.0,0.959,52.08,186.87,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.36,40.45,0.0
4.0,41.0,4.0,45.0,94.0,9.4,11.0,6.0,1.098,65.84,223.58,1.0
0.0,81.0,8.0,88.0,177.0,17.7,11.0,12.0,1.086,78.2,251.6,1.0
1.0,2.0,0.0,0.0,3.0,0.3,1.0,1.0,0.0,3.11,36.72,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,0.63,31.56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,35.89,0.0
2.0,77.0,11.0,68.0,158.0,15.8,7.0,12.0,0.883,50.43,207.99,1.0
5.0,14.0,0.0,1.0,20.0,2.0,1.0,2.0,0.071,12.12,175.42,0.0
3.0,12.0,1.0,0.0,16.0,1.6,1.0,4.0,0.0,7.0,63.29,0.0
3.0,124.0,7.0,114.0,248.0,24.8,8.0,11.0,0.919,61.56,255.94,1.0
25.0,50.0,10.0,0.0,85.0,8.5,8.0,8.0,0.0,94.31,292.69,0.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.5,42.89,0.0
43.0,150.0,30.0,0.0,223.0,22.3,9.0,3.0,0.0,64.93,293.36,0.0
5.0,31.0,2.0,29.0,67.0,6.7,2.0,6.0,0.935,44.79,84.51,1.0
1.0,27.0,4.0,28.0,60.0,6.0,3.0,3.0,1.037,37.9,47.61,1.0
2.0,13.0,2.0,12.0,29.0,2.9,3.0,3.0,0.923,35.4,75.19,1.0
3.0,23.0,2.0,22.0,50.0,5.0,4.0,3.0,0.957,35.43,120.02,1.0
3.0,148.0,3.0,158.0,312.0,31.2,16.0,4.0,1.068,91.79,205.83,1.0
4.0,13.0,0.0,1.0,18.0,1.8,3.0,3.0,0.077,3.62,137.31,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.85,21.34,0.0
75.0,18.0,0.0,0.0,93.0,9.3,3.0,2.0,0.0,30.21,168.86,0.0
6.0,14.0,0.0,0.0,20.0,2.0,2.0,4.0,0.0,2.05,119.95,0.0
8.0,143.0,3.0,140.0,294.0,29.4,6.0,7.0,0.979,69.75,191.95,1.0
0.0,176.0,12.0,202.0,390.0,39.0,12.0,7.0,1.148,40.34,100.68,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.73,37.13,0.0
4.0,58.0,3.0,49.0,114.0,11.4,13.0,8.0,0.845,89.6,248.07,1.0
3.0,32.0,3.0,30.0,68.0,6.8,3.0,5.0,0.938,44.32,72.3,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.07,55.03,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,53.33,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,17.65,0.0
1.0,2.0,0.0,0.0,3.0,0.3,1.0,1.0,0.0,3.02,49.88,0.0
5.0,8.0,0.0,1.0,14.0,1.4,1.0,1.0,0.125,7.6,110.95,0.0
2.0,5.0,0.0,0.0,7.0,0.7,3.0,3.0,0.0,7.13,100.85,0.0
8.0,93.0,7.0,94.0,202.0,20.2,7.0,7.0,1.011,41.11,149.72,1.0
0.0,177.0,6.0,161.0,344.0,34.4,4.0,7.0,0.91,89.11,137.17,1.0
1.0,107.0,2.0,119.0,229.0,22.9,12.0,11.0,1.112,66.53,117.21,1.0
6.0,10.0,2.0,0.0,18.0,1.8,1.0,3.0,0.0,13.07,100.89,0.0
8.0,163.0,13.0,171.0,355.0,35.5,6.0,6.0,1.049,39.03,83.7,1.0
2.0,7.0,3.0,0.0,12.0,1.2,1.0,3.0,0.0,19.74,128.62,0.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,1.8,51.68,0.0
6.0,145.0,4.0,140.0,295.0,29.5,15.0,4.0,0.966,79.42,248.0,1.0
1.0,29.0,4.0,24.0,58.0,5.8,3.0,4.0,0.828,37.65,107.21,1.0
27.0,128.0,24.0,1.0,180.0,18.0,6.0,3.0,0.008,94.99,286.26,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.64,40.71,0.0
2.0,15.0,1.0,0.0,18.0,1.8,3.0,4.0,0.0,10.03,158.48,0.0
69.0,12.0,0.0,0.0,81.0,8.1,1.0,3.0,0.0,32.14,144.83,0.0
2.0,3.0,0.0,1.0,6.0,0.6,3.0,1.0,0.333,14.01,66.96,0.0
5.0,32.0,0.0,33.0,70.0,7.0,2.0,4.0,1.031,46.21,120.6,1.0
4.0,55.0,7.0,55.0,121.0,12.1,4.0,4.0,1.0,58.46,160.92,1.0
6.0,3.0,1.0,1.0,11.0,1.1,3.0,4.0,0.333,16.11,88.16,0.0
5.0,26.0,6.0,27.0,64.0,6.4,7.0,2.0,1.038,53.54,118.78,1.0
6.0,9.0,3.0,0.0,18.0,1.8,2.0,2.0,0.0,13.92,106.48,0.0
4.0,30.0,0.0,27.0,61.0,6.1,5.0,5.0,0.9,29.81,144.73,1.0
3.0,10.0,0.0,0.0,13.0,1.3,3.0,1.0,0.0,17.15,160.22,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,2.6,45.47,0.0
4.0,43.0,1.0,45.0,93.0,9.3,6.0,4.0,1.047,33.0,172.95,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.11,43.48,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.26,52.54,0.0
3.0,11.0,1.0,0.0,15.0,1.5,1.0,4.0,0.0,19.48,145.4,0.0
2.0,8.0,1.0,0.0,11.0,1.1,2.0,3.0,0.0,4.02,150.53,0.0
2.0,150.0,15.0,131.0,298.0,29.8,9.0,12.0,0.873,37.85,137.86,1.0
2.0,53.0,7.0,57.0,119.0,11.9,2.0,2.0,1.075,55.08,87.11,1.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,0.0,0.0,2.06,46.71,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,1.57,58.59,0.0
3.0,6.0,1.0,0.0,10.0,1.0,2.0,2.0,0.0,4.92,155.39,0.0
5.0,119.0,0.0,130.0,254.0,25.4,15.0,9.0,1.092,67.58,232.63,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,0.34,22.48,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,3.54,17.51,0.0
6.0,103.0,11.0,110.0,230.0,23.0,4.0,12.0,1.068,73.28,165.25,1.0
0.0,103.0,0.0,87.0,190.0,19.0,9.0,12.0,0.845,67.51,218.19,1.0
4.0,82.0,14.0,75.0,175.0,17.5,4.0,8.0,0.915,36.09,95.44,1.0
5.0,72.0,6.0,70.0,153.0,15.3,3.0,5.0,0.972,74.33,206.5,1.0
3.0,65.0,3.0,63.0,134.0,13.4,4.0,6.0,0.969,43.45,130.21,1.0
7.0,99.0,5.0,107.0,218.0,21.8,6.0,6.0,1.081,41.11,148.84,1.0
5.0,125.0,6.0,107.0,243.0,24.3,16.0,4.0,0.856,76.15,110.14,1.0
2.0,13.0,4.0,12.0,31.0,3.1,3.0,3.0,0.923,28.16,91.79,1.0
3.0,47.0,12.0,51.0,113.0,11.3,10.0,10.0,1.085,58.59,168.07,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,2.89,58.04,0.0
0.0,18.0,3.0,15.0,36.0,3.6,6.0,7.0,0.833,37.72,100.89,1.0
64.0,7.0,0.0,0.0,71.0,7.1,2.0,2.0,0.0,23.51,148.78,0.0
89.0,109.0,6.0,0.0,204.0,20.4,4.0,5.0,0.0,94.53,632.01,0.0
7.0,110.0,15.0,119.0,251.0,25.1,13.0,10.0,1.082,60.03,281.84,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.05,45.16,0.0
5.0,14.0,1.0,0.0,20.0,2.0,3.0,3.0,0.0,4.11,85.16,0.0
3.0,52.0,3.0,56.0,114.0,11.4,7.0,3.0,1.077,65.39,142.24,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,59.92,0.0
7.0,90.0,7.0,100.0,204.0,20.4,13.0,10.0,1.111,56.89,110.02,1.0
3.0,85.0,1.0,95.0,184.0,18.4,9.0,11.0,1.118,83.77,209.43,1.0
5.0,170.0,12.0,178.0,365.0,36.5,16.0,8.0,1.047,91.75,252.23,1.0
58.0,5.0,0.0,0.0,63.0,6.3,1.0,3.0,0.0,30.56,124.9,0.0
2.0,5.0,2.0,1.0,10.0,1.0,2.0,1.0,0.2,12.57,142.95,0.0
0.0,92.0,15.0,87.0,194.0,19.4,12.0,5.0,0.946,79.77,235.3,1.0
66.0,92.0,19.0,1.0,178.0,17.8,8.0,4.0,0.011,71.82,500.41,0.0
29.0,94.0,21.0,3.0,147.0,14.7,11.0,8.0,0.032,88.53,494.09,0.0
77.0,115.0,24.0,2.0,218.0,21.8,12.0,3.0,0.017,79.54,533.9,0.0
87.0,63.0,30.0,0.0,180.0,18.0,9.0,3.0,0.0,96.27,587.1,0.0
4.0,169.0,15.0,168.0,356.0,35.6,16.0,12.0,0.994,58.01,224.14,1.0
4.0,46.0,6.0,47.0,103.0,10.3,4.0,6.0,1.022,68.35,217.92,1.0
8.0,153.0,8.0,133.0,302.0,30.2,4.0,12.0,0.869,71.07,311.86,1.0
2.0,18.0,1.0,14.0,35.0,3.5,3.0,6.0,0.778,15.03,79.35,1.0
0.0,27.0,5.0,28.0,60.0,6.0,7.0,3.0,1.037,34.08,182.02,1.0
4.0,48.0,8.0,51.0,111.0,11.1,2.0,2.0,1.062,50.39,171.01,1.0
34.0,103.0,11.0,3.0,151.0,15.1,9.0,5.0,0.029,51.89,454.26,0.0
1.0,13.0,2.0,0.0,16.0,1.6,2.0,1.0,0.0,12.04,66.87,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.04,54.32,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.25,39.54,0.0
2.0,14.0,4.0,13.0,33.0,3.3,3.0,7.0,0.929,27.99,82.8,1.0
2.0,70.0,8.0,72.0,152.0,15.2,2.0,2.0,1.029,39.28,177.71,1.0
2.0,6.0,1.0,0.0,9.0,0.9,1.0,2.0,0.0,6.25,50.94,0.0
2.0,65.0,11.0,59.0,137.0,13.7,6.0,12.0,0.908,57.73,313.21,1.0
47.0,9.0,0.0,0.0,56.0,5.6,1.0,2.0,0.0,33.76,214.72,0.0
3.0,9.0,1.0,0.0,13.0,1.3,3.0,1.0,0.0,9.02,54.51,0.0
0.0,46.0,13.0,52.0,111.0,11.1,10.0,11.0,1.13,40.66,205.22,1.0
5.0,6.0,3.0,0.0,14.0,1.4,3.0,1.0,0.0,6.98,125.45,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,3.67,23.17,0.0
4.0,42.0,14.0,41.0,101.0,10.1,5.0,9.0,0.976,69.88,95.59,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.86,35.05,0.0
3.0,11.0,2.0,1.0,17.0,1.7,1.0,2.0,0.091,19.2,172.37,0.0
3.0,7.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,17.47,62.43,0.0
41.0,69.0,25.0,1.0,136.0,13.6,6.0,7.0,0.014,79.77,351.24,0.0
1.0,10.0,2.0,1.0,14.0,1.4,2.0,2.0,0.1,10.42,150.55,0.0
5.0,6.0,2.0,1.0,14.0,1.4,1.0,2.0,0.167,17.09,95.37,0.0
36.0,20.0,0.0,0.0,56.0,5.6,1.0,3.0,0.0,21.1,178.81,0.0
3.0,30.0,0.0,24.0,57.0,5.7,5.0,5.0,0.8,20.75,54.14,1.0
8.0,159.0,12.0,152.0,331.0,33.1,6.0,5.0,0.956,35.19,196.75,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.26,18.28,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,2.71,38.48,0.0
5.0,84.0,1.0,93.0,183.0,18.3,15.0,10.0,1.107,51.88,73.47,1.0
7.0,90.0,4.0,80.0,181.0,18.1,8.0,8.0,0.889,75.53,245.74,1.0
1.0,14.0,2.0,0.0,17.0,1.7,1.0,2.0,0.0,15.26,134.74,0.0
2.0,4.0,0.0,0.0,6.0,0.6,2.0,3.0,0.0,15.38,150.93,0.0
3.0,16.0,4.0,14.0,37.0,3.7,2.0,7.0,0.875,38.19,68.4,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,52.47,0.0
0.0,67.0,0.0,72.0,139.0,13.9,7.0,3.0,1.075,40.92,104.32,1.0
4.0,7.0,3.0,1.0,15.0,1.5,1.0,3.0,0.143,11.23,120.54,0.0
109.0,52.0,21.0,1.0,183.0,18.3,6.0,8.0,0.019,84.96,305.63,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.63,47.34,0.0
4.0,37.0,3.0,39.0,83.0,8.3,2.0,6.0,1.054,67.9,125.61,1.0
0.0,67.0,5.0,68.0,140.0,14.0,5.0,3.0,1.015,51.52,206.76,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,56.02,0.0
4.0,56.0,7.0,52.0,119.0,11.9,4.0,2.0,0.929,41.78,74.93,1.0
95.0,75.0,12.0,1.0,183.0,18.3,11.0,7.0,0.013,83.36,481.36,0.0
3.0,21.0,3.0,19.0,46.0,4.6,4.0,4.0,0.905,31.52,59.28,1.0
1.0,113.0,3.0,115.0,232.0,23.2,10.0,7.0,1.018,91.69,177.08,1.0
2.0,9.0,3.0,1.0,15.0,1.5,3.0,2.0,0.111,13.08,82.13,0.0
2.0,98.0,14.0,109.0,223.0,22.3,13.0,8.0,1.112,81.31,241.67,1.0
2.0,25.0,4.0,22.0,53.0,5.3,5.0,2.0,0.88,48.76,183.8,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,27.85,0.0
1.0,8.0,0.0,1.0,10.0,1.0,2.0,3.0,0.125,3.87,114.17,0.0
0.0,150.0,7.0,136.0,293.0,29.3,6.0,5.0,0.907,50.42,83.9,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.07,56.21,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,3.22,33.28,0.0
3.0,27.0,1.0,23.0,54.0,5.4,3.0,5.0,0.852,36.06,80.82,1.0
1.0,34.0,7.0,32.0,74.0,7.4,6.0,6.0,0.941,68.27,203.2,1.0
0.0,148.0,3.0,131.0,282.0,28.2,13.0,7.0,0.885,65.04,279.14,1.0
3.0,81.0,7.0,93.0,184.0,18.4,6.0,8.0,1.148,40.43,283.63,1.0
2.0,39.0,2.0,36.0,79.0,7.9,6.0,2.0,0.923,27.97,212.31,1.0
2.0,31.0,0.0,25.0,58.0,5.8,3.0,7.0,0.806,44.38,76.33,1.0
53.0,11.0,0.0,0.0,64.0,6.4,1.0,1.0,0.0,33.02,144.22,0.0
41.0,45.0,9.0,2.0,97.0,9.7,11.0,3.0,0.044,95.17,719.71,0.0
5.0,10.0,0.0,0.0,15.0,1.5,1.0,1.0,0.0,8.09,122.36,0.0
3.0,29.0,2.0,29.0,63.0,6.3,3.0,7.0,1.0,19.6,92.71,1.0
2.0,47.0,2.0,43.0,94.0,9.4,2.0,2.0,0.915,68.65,177.39,1.0
3.0,166.0,0.0,162.0,331.0,33.1,8.0,5.0,0.976,39.3,184.27,1.0
1.0,9.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,12.35,55.46,0.0
3.0,15.0,0.0,0.0,18.0,1.8,2.0,4.0,0.0,15.05,164.32,0.0
0.0,34.0,0.0,34.0,68.0,6.8,8.0,6.0,1.0,34.46,178.94,1.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,3.26,21.02,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,34.88,0.0
6.0,162.0,4.0,170.0,342.0,34.2,8.0,11.0,1.049,70.65,138.89,1.0
2.0,52.0,4.0,54.0,112.0,11.2,6.0,2.0,1.038,38.55,101.92,1.0
3.0,38.0,3.0,34.0,78.0,7.8,7.0,2.0,0.895,44.2,80.9,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.35,54.23,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,50.62,0.0
102.0,134.0,29.0,2.0,267.0,26.7,6.0,5.0,0.015,58.61,710.68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,45.94,0.0
1.0,32.0,7.0,33.0,73.0,7.3,2.0,5.0,1.031,41.49,87.92,1.0
1.0,105.0,5.0,112.0,223.0,22.3,13.0,12.0,1.067,76.7,143.18,1.0
2.0,57.0,11.0,57.0,127.0,12.7,5.0,9.0,1.0,82.79,258.22,1.0
6.0,66.0,0.0,57.0,129.0,12.9,12.0,9.0,0.864,93.08,212.61,1.0
1.0,34.0,7.0,35.0,77.0,7.7,7.0,3.0,1.029,59.67,207.5,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,3.38,51.83,0.0
33.0,12.0,0.0,0.0,45.0,4.5,1.0,1.0,0.0,19.12,83.96,0.0
3.0,90.0,1.0,84.0,178.0,17.8,15.0,11.0,0.933,61.81,298.67,1.0
5.0,29.0,6.0,31.0,71.0,7.1,2.0,5.0,1.069,46.04,176.39,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,3.41,34.76,0.0
5.0,4.0,2.0,0.0,11.0,1.1,2.0,3.0,0.0,6.85,72.24,0.0
3.0,10.0,2.0,0.0,15.0,1.5,1.0,4.0,0.0,13.18,118.82,0.0
2.0,127.0,10.0,137.0,276.0,27.6,5.0,11.0,1.079,63.15,228.66,1.0
2.0,21.0,1.0,18.0,42.0,4.2,2.0,3.0,0.857,19.23,45.38,1.0
5.0,6.0,2.0,0.0,13.0,1.3,1.0,1.0,0.0,11.73,97.34,0.0
2.0,15.0,2.0,0.0,19.0,1.9,2.0,3.0,0.0,4.39,147.08,0.0
0.0,13.0,3.0,11.0,27.0,2.7,3.0,6.0,0.846,29.1,47.64,1.0
2.0,84.0,7.0,72.0,165.0,16.5,11.0,10.0,0.857,77.67,178.2,1.0
2.0,28.0,1.0,26.0,57.0,5.7,6.0,6.0,0.929,25.37,99.17,1.0
1.0,128.0,12.0,116.0,257.0,25.7,8.0,11.0,0.906,43.34,315.1,1.0
2.0,12.0,1.0,0.0,15.0,1.5,1.0,3.0,0.0,14.5,64.95,0.0
3.0,152.0,11.0,135.0,301.0,30.1,5.0,10.0,0.888,63.45,229.9,1.0
1.0,139.0,12.0,141.0,293.0,29.3,7.0,12.0,1.014,89.63,184.61,1.0
81.0,74.0,18.0,1.0,174.0,17.4,7.0,3.0,0.014,66.01,619.0,0.0
7.0,143.0,10.0,158.0,318.0,31.8,10.0,11.0,1.105,38.63,91.3,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,3.08,46.69,0.0
0.0,21.0,4.0,21.0,46.0,4.6,2.0,7.0,1.0,42.28,59.7,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,2.97,58.61,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.9,55.38,0.0
3.0,35.0,3.0,29.0,70.0,7.0,2.0,3.0,0.829,37.48,49.18,1.0
6.0,65.0,5.0,65.0,141.0,14.1,6.0,9.0,1.0,44.31,264.5,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.26,42.41,0.0
6.0,122.0,9.0,109.0,246.0,24.6,6.0,8.0,0.893,47.96,146.95,1.0
4.0,55.0,7.0,46.0,112.0,11.2,8.0,9.0,0.836,91.5,234.01,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.15,25.97,0.0
3.0,41.0,11.0,40.0,95.0,9.5,7.0,7.0,0.976,92.64,160.6,1.0
2.0,73.0,10.0,66.0,151.0,15.1,6.0,8.0,0.904,45.76,120.77,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,58.83,0.0
3.0,10.0,0.0,0.0,13.0,1.3,1.0,2.0,0.0,3.01,148.59,0.0
35.0,18.0,0.0,0.0,53.0,5.3,1.0,2.0,0.0,17.46,227.08,0.0
2.0,32.0,1.0,32.0,67.0,6.7,2.0,4.0,1.0,19.91,79.98,1.0
2.0,14.0,2.0,13.0,31.0,3.1,5.0,5.0,0.929,44.95,87.58,1.0
7.0,124.0,11.0,123.0,265.0,26.5,6.0,10.0,0.992,60.12,142.42,1.0
